letter,start_position,end_position,blue_motion_type,blue_rotation_direction,blue_turns,blue_start_location,blue_end_location,blue_start_orientation,blue_end_orientation,red_motion_type,red_rotation_direction,red_turns,red_start_location,red_end_location,red_start_orientation,red_end_orientation
U,gamma1,gamma4,pro,ccw,2,w,s,out,out,anti,cw,2,n,w,out,in
U,gamma1,gamma4,pro,ccw,2,w,s,out,out,anti,cw,3,n,w,out,out
U,gamma1,gamma4,pro,ccw,3,w,s,out,in,anti,cw,0,n,w,out,in
U,gamma1,gamma4,pro,ccw,3,w,s,out,in,anti,cw,1,n,w,out,out
U,gamma1,gamma4,pro,ccw,3,w,s,out,in,anti,cw,2,n,w,out,in
U,gamma1,gamma4,pro,ccw,3,w,s,out,in,anti,cw,3,n,w,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,in,out,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,in,in,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,in,out,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,3,w,n,in,in,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,0,n,e,in,in
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,1,n,e,in,out
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,2,n,e,in,in
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,3,n,e,in,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,0,w,n,out,in,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,1,w,n,out,out,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,2,w,n,out,in,pro,cw,3,n,e,out,in
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,0,n,e,out,out
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,1,n,e,out,in
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,2,n,e,out,out
U,gamma1,gamma2,anti,ccw,3,w,n,out,out,pro,cw,3,n,e,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,in,in,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,in,out,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,in,in,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,3,n,w,in,out,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,0,e,n,in,out
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,1,e,n,in,in
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,2,e,n,in,out
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,3,e,n,in,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,0,n,w,out,out,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,1,n,w,out,in,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,2,n,w,out,out,anti,cw,3,e,n,out,out
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,0,e,n,out,in
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,1,e,n,out,out
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,2,e,n,out,in
U,gamma2,gamma1,pro,ccw,3,n,w,out,in,anti,cw,3,e,n,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,3,e,s,in,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,3,e,s,in,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,3,e,s,in,out
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,1,e,s,in,out
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,2,e,s,in,in
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,3,e,s,in,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,0,n,e,in,out,pro,cw,3,e,s,out,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,1,n,e,in,in,pro,cw,3,e,s,out,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,2,n,e,in,out,pro,cw,3,e,s,out,in
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,0,e,s,out,out
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,1,e,s,out,in
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,2,e,s,out,out
U,gamma2,gamma3,anti,ccw,3,n,e,in,in,pro,cw,3,e,s,out,in
U,gamma2,gamma3,anti,ccw,0,n,e,out,in,pro,cw,0,e,s,in,in
U,gamma2,gamma3,anti,ccw,0,n,e,out,in,pro,cw,0,e,s,in,in
